T,H,repeat,oracle,stage1,ours_em1,ours_em10,mdpmix_original_clust_th1e-05,mdpmix_original_em_th1e-05,mdpmix_original_clust_th1e-04,mdpmix_original_em_th1e-04,mdpmix_original_clust_th1e-03,mdpmix_original_em_th1e-03
100,70,182,0.020000000000000018,0.37,0.36,0.36,0.4925373134328358,0.63,0.4925373134328358,0.62,0.4776119402985075,0.61
100,70,183,0.030000000000000027,0.4,0.4,0.4,0.3880597014925373,0.5900000000000001,0.34328358208955223,0.56,0.5373134328358209,0.38
100,70,184,0.020000000000000018,0.38,0.35,0.33999999999999997,0.4477611940298507,0.5700000000000001,0.4626865671641791,0.62,0.417910447761194,0.5800000000000001
100,70,185,0.020000000000000018,0.20999999999999996,0.18000000000000005,0.17000000000000004,0.5074626865671642,0.61,0.4776119402985075,0.5700000000000001,0.4925373134328358,0.5900000000000001
100,70,186,0.010000000000000009,0.22999999999999998,0.20999999999999996,0.20999999999999996,0.4925373134328358,0.63,0.4776119402985075,0.5700000000000001,0.4925373134328358,0.61
100,70,187,0.030000000000000027,0.26,0.24,0.24,0.4925373134328358,0.61,0.5074626865671642,0.30000000000000004,0.4477611940298507,0.35
100,70,188,0.0,0.31999999999999995,0.31999999999999995,0.31999999999999995,0.5223880597014925,0.32999999999999996,0.4477611940298507,0.63,0.3880597014925373,0.39
100,70,189,0.0,0.37,0.37,0.37,0.4626865671641791,0.63,0.5074626865671642,0.65,0.5223880597014925,0.37
100,70,190,0.020000000000000018,0.25,0.25,0.25,0.4328358208955224,0.54,0.4029850746268657,0.52,0.35820895522388063,0.49
100,70,191,0.020000000000000018,0.22999999999999998,0.20999999999999996,0.20999999999999996,0.4776119402985075,0.63,0.4776119402985075,0.63,0.4477611940298507,0.61
100,70,192,0.040000000000000036,0.35,0.33999999999999997,0.33999999999999997,0.4925373134328358,0.64,0.4776119402985075,0.65,0.4925373134328358,0.37
100,70,193,0.030000000000000027,0.36,0.36,0.36,0.5223880597014925,0.5800000000000001,0.4925373134328358,0.62,0.5223880597014925,0.4
100,70,194,0.0,0.39,0.38,0.38,0.4029850746268657,0.38,0.417910447761194,0.61,0.3731343283582089,0.37
100,70,195,0.010000000000000009,0.31999999999999995,0.31000000000000005,0.30000000000000004,0.5671641791044777,0.33999999999999997,0.5373134328358209,0.5900000000000001,0.5074626865671642,0.54
100,70,196,0.020000000000000018,0.25,0.24,0.22999999999999998,0.4029850746268657,0.6,0.4328358208955224,0.61,0.5223880597014925,0.37
100,70,197,0.050000000000000044,0.31000000000000005,0.31000000000000005,0.31000000000000005,0.4776119402985075,0.65,0.5223880597014925,0.64,0.4626865671641791,0.5700000000000001
100,70,198,0.040000000000000036,0.47,0.45999999999999996,0.45999999999999996,0.417910447761194,0.61,0.417910447761194,0.6,0.5223880597014925,0.21999999999999997
100,70,199,0.050000000000000044,0.29000000000000004,0.27,0.24,0.4626865671641791,0.62,0.4776119402985075,0.63,0.4626865671641791,0.62
100,70,200,0.010000000000000009,0.26,0.22999999999999998,0.20999999999999996,0.4477611940298507,0.63,0.4477611940298507,0.62,0.4776119402985075,0.62
100,70,201,0.020000000000000018,0.28,0.25,0.22999999999999998,0.4477611940298507,0.62,0.4626865671641791,0.6,0.4626865671641791,0.29000000000000004
100,70,202,0.030000000000000027,0.35,0.32999999999999996,0.32999999999999996,0.4626865671641791,0.64,0.4626865671641791,0.64,0.4477611940298507,0.61
100,70,203,0.010000000000000009,0.26,0.18999999999999995,0.12,0.4328358208955224,0.62,0.4328358208955224,0.38,0.4328358208955224,0.62
100,70,204,0.040000000000000036,0.33999999999999997,0.33999999999999997,0.33999999999999997,0.4776119402985075,0.65,0.4925373134328358,0.64,0.4776119402985075,0.65
100,70,205,0.040000000000000036,0.38,0.37,0.36,0.4776119402985075,0.5800000000000001,0.4925373134328358,0.5800000000000001,0.4626865671641791,0.43000000000000005
100,70,206,0.020000000000000018,0.35,0.33999999999999997,0.32999999999999996,0.5373134328358209,0.5800000000000001,0.5522388059701493,0.5800000000000001,0.4925373134328358,0.43999999999999995
100,70,207,0.020000000000000018,0.31999999999999995,0.31000000000000005,0.31000000000000005,0.5074626865671642,0.65,0.5074626865671642,0.63,0.4029850746268657,0.35
100,70,208,0.020000000000000018,0.32999999999999996,0.31999999999999995,0.31000000000000005,0.4776119402985075,0.5,0.4776119402985075,0.63,0.4328358208955224,0.35
100,70,209,0.0,0.38,0.39,0.39,0.4776119402985075,0.5700000000000001,0.4477611940298507,0.6,0.3880597014925373,0.27
100,80,210,0.020000000000000018,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.32835820895522383,0.55,0.29850746268656714,0.53,0.3880597014925373,0.26
100,80,211,0.020000000000000018,0.21999999999999997,0.18000000000000005,0.10999999999999999,0.4477611940298507,0.63,0.4925373134328358,0.6599999999999999,0.5373134328358209,0.32999999999999996
100,80,212,0.010000000000000009,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.5522388059701493,0.41000000000000003,0.4477611940298507,0.5700000000000001,0.4776119402985075,0.38
100,80,213,0.010000000000000009,0.18000000000000005,0.14,0.13,0.4776119402985075,0.65,0.5074626865671642,0.63,0.4626865671641791,0.6
100,80,214,0.020000000000000018,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.4626865671641791,0.64,0.4626865671641791,0.64,0.4776119402985075,0.61
100,80,215,0.020000000000000018,0.28,0.27,0.27,0.4776119402985075,0.65,0.4925373134328358,0.35,0.5074626865671642,0.33999999999999997
100,80,216,0.0,0.33999999999999997,0.32999999999999996,0.32999999999999996,0.5074626865671642,0.31999999999999995,0.4925373134328358,0.5900000000000001,0.5223880597014925,0.37
100,80,217,0.0,0.18000000000000005,0.14,0.10999999999999999,0.4328358208955224,0.4,0.4626865671641791,0.5900000000000001,0.5671641791044777,0.10999999999999999
100,80,218,0.010000000000000009,0.19999999999999996,0.18999999999999995,0.18999999999999995,0.4477611940298507,0.62,0.4776119402985075,0.62,0.4328358208955224,0.39
100,80,219,0.020000000000000018,0.20999999999999996,0.20999999999999996,0.20999999999999996,0.4029850746268657,0.61,0.3880597014925373,0.5900000000000001,0.417910447761194,0.28
100,80,220,0.0,0.20999999999999996,0.19999999999999996,0.15000000000000002,0.4925373134328358,0.62,0.4925373134328358,0.62,0.3880597014925373,0.31999999999999995
100,80,221,0.010000000000000009,0.43000000000000005,0.43999999999999995,0.43999999999999995,0.4925373134328358,0.62,0.4328358208955224,0.5900000000000001,0.4328358208955224,0.28
100,80,222,0.010000000000000009,0.4,0.4,0.4,0.5223880597014925,0.63,0.5223880597014925,0.62,0.4626865671641791,0.43000000000000005
100,80,223,0.010000000000000009,0.25,0.22999999999999998,0.22999999999999998,0.5223880597014925,0.64,0.5223880597014925,0.64,0.5074626865671642,0.35
100,80,224,0.010000000000000009,0.35,0.33999999999999997,0.33999999999999997,0.4925373134328358,0.5900000000000001,0.4477611940298507,0.61,0.4477611940298507,0.28
100,80,225,0.020000000000000018,0.12,0.06999999999999995,0.06000000000000005,0.4776119402985075,0.6,0.4626865671641791,0.61,0.4029850746268657,0.55
100,80,226,0.030000000000000027,0.26,0.22999999999999998,0.22999999999999998,0.4925373134328358,0.6599999999999999,0.4626865671641791,0.64,0.35820895522388063,0.32999999999999996
100,80,227,0.020000000000000018,0.18999999999999995,0.17000000000000004,0.14,0.4477611940298507,0.62,0.4776119402985075,0.65,0.5223880597014925,0.36
100,80,228,0.030000000000000027,0.32999999999999996,0.32999999999999996,0.31999999999999995,0.4626865671641791,0.5700000000000001,0.4626865671641791,0.5700000000000001,0.417910447761194,0.28
100,80,229,0.010000000000000009,0.18000000000000005,0.14,0.10999999999999999,0.5522388059701493,0.5700000000000001,0.5074626865671642,0.51,0.5522388059701493,0.54
100,80,230,0.0,0.29000000000000004,0.26,0.21999999999999997,0.3880597014925373,0.5900000000000001,0.4029850746268657,0.31999999999999995,0.4328358208955224,0.62
100,80,231,0.050000000000000044,0.33999999999999997,0.33999999999999997,0.32999999999999996,0.5074626865671642,0.6,0.5074626865671642,0.5700000000000001,0.5074626865671642,0.62
100,80,232,0.030000000000000027,0.27,0.25,0.18000000000000005,0.4776119402985075,0.65,0.4925373134328358,0.64,0.4328358208955224,0.31000000000000005
100,80,233,0.020000000000000018,0.24,0.22999999999999998,0.22999999999999998,0.4477611940298507,0.5800000000000001,0.4477611940298507,0.5800000000000001,0.3731343283582089,0.30000000000000004
100,80,234,0.0,0.37,0.33999999999999997,0.31000000000000005,0.5074626865671642,0.38,0.4776119402985075,0.62,0.5074626865671642,0.55
100,80,235,0.0,0.25,0.21999999999999997,0.12,0.5074626865671642,0.65,0.4776119402985075,0.6599999999999999,0.4477611940298507,0.31999999999999995
100,80,236,0.020000000000000018,0.18000000000000005,0.18000000000000005,0.18000000000000005,0.4626865671641791,0.65,0.4477611940298507,0.63,0.4626865671641791,0.64
100,80,237,0.010000000000000009,0.33999999999999997,0.31999999999999995,0.31999999999999995,0.5522388059701493,0.56,0.5223880597014925,0.54,0.5671641791044777,0.38
100,80,238,0.010000000000000009,0.14,0.08999999999999997,0.050000000000000044,0.4925373134328358,0.5800000000000001,0.4925373134328358,0.5700000000000001,0.5074626865671642,0.33999999999999997
100,80,239,0.010000000000000009,0.13,0.08999999999999997,0.06999999999999995,0.4776119402985075,0.33999999999999997,0.4776119402985075,0.65,0.4626865671641791,0.06999999999999995
100,90,240,0.020000000000000018,0.18999999999999995,0.18000000000000005,0.18000000000000005,0.3880597014925373,0.30000000000000004,0.417910447761194,0.62,0.4925373134328358,0.31999999999999995
100,90,241,0.010000000000000009,0.15000000000000002,0.06999999999999995,0.06999999999999995,0.4626865671641791,0.64,0.4925373134328358,0.31000000000000005,0.5074626865671642,0.39
100,90,242,0.010000000000000009,0.19999999999999996,0.15000000000000002,0.13,0.4776119402985075,0.63,0.4328358208955224,0.62,0.5223880597014925,0.33999999999999997
100,90,243,0.010000000000000009,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.4477611940298507,0.36,0.4925373134328358,0.62,0.5074626865671642,0.36
100,90,244,0.020000000000000018,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.5074626865671642,0.62,0.4776119402985075,0.61,0.4477611940298507,0.32999999999999996
100,90,245,0.010000000000000009,0.050000000000000044,0.030000000000000027,0.030000000000000027,0.4925373134328358,0.62,0.4776119402985075,0.65,0.4925373134328358,0.63
100,90,246,0.010000000000000009,0.17000000000000004,0.10999999999999999,0.08999999999999997,0.5074626865671642,0.39,0.5223880597014925,0.5900000000000001,0.4925373134328358,0.31999999999999995
100,90,247,0.010000000000000009,0.29000000000000004,0.27,0.27,0.4626865671641791,0.63,0.4776119402985075,0.62,0.4925373134328358,0.06999999999999995
100,90,248,0.010000000000000009,0.37,0.36,0.33999999999999997,0.5074626865671642,0.28,0.5223880597014925,0.32999999999999996,0.5074626865671642,0.37
100,90,249,0.0,0.35,0.35,0.35,0.5074626865671642,0.55,0.5074626865671642,0.55,0.4925373134328358,0.31000000000000005
100,90,250,0.0,0.09999999999999998,0.07999999999999996,0.030000000000000027,0.4925373134328358,0.63,0.4328358208955224,0.62,0.4477611940298507,0.45999999999999996
100,90,251,0.020000000000000018,0.32999999999999996,0.31000000000000005,0.30000000000000004,0.4626865671641791,0.38,0.5074626865671642,0.62,0.32835820895522383,0.41000000000000003
100,90,252,0.010000000000000009,0.39,0.39,0.39,0.4029850746268657,0.5700000000000001,0.4328358208955224,0.6,0.31343283582089554,0.33999999999999997
100,90,253,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.5223880597014925,0.25,0.417910447761194,0.61,0.31343283582089554,0.32999999999999996
100,90,254,0.010000000000000009,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.4477611940298507,0.62,0.4626865671641791,0.63,0.4776119402985075,0.33999999999999997
100,90,255,0.0,0.35,0.35,0.35,0.4477611940298507,0.63,0.4029850746268657,0.31000000000000005,0.4776119402985075,0.14
100,90,256,0.020000000000000018,0.12,0.06000000000000005,0.020000000000000018,0.4776119402985075,0.6,0.5373134328358209,0.5800000000000001,0.5373134328358209,0.5900000000000001
100,90,257,0.0,0.19999999999999996,0.17000000000000004,0.10999999999999999,0.5223880597014925,0.27,0.4477611940298507,0.62,0.4626865671641791,0.31000000000000005
100,90,258,0.020000000000000018,0.33999999999999997,0.33999999999999997,0.33999999999999997,0.4925373134328358,0.32999999999999996,0.417910447761194,0.33999999999999997,0.4776119402985075,0.5800000000000001
100,90,259,0.0,0.31000000000000005,0.29000000000000004,0.28,0.4029850746268657,0.5800000000000001,0.4626865671641791,0.52,0.417910447761194,0.24
100,90,260,0.020000000000000018,0.32999999999999996,0.30000000000000004,0.30000000000000004,0.5373134328358209,0.5900000000000001,0.5373134328358209,0.5900000000000001,0.5373134328358209,0.56
100,90,261,0.010000000000000009,0.35,0.31999999999999995,0.31000000000000005,0.582089552238806,0.6,0.4477611940298507,0.61,0.3880597014925373,0.32999999999999996
100,90,262,0.0,0.07999999999999996,0.050000000000000044,0.040000000000000036,0.4626865671641791,0.5800000000000001,0.4626865671641791,0.5800000000000001,0.5074626865671642,0.24
100,90,263,0.020000000000000018,0.14,0.08999999999999997,0.030000000000000027,0.5074626865671642,0.39,0.4925373134328358,0.6,0.3731343283582089,0.41000000000000003
100,90,264,0.0,0.07999999999999996,0.030000000000000027,0.030000000000000027,0.4925373134328358,0.63,0.4925373134328358,0.64,0.5223880597014925,0.33999999999999997
100,90,265,0.010000000000000009,0.050000000000000044,0.030000000000000027,0.030000000000000027,0.5074626865671642,0.29000000000000004,0.4328358208955224,0.38,0.5074626865671642,0.28
100,90,266,0.020000000000000018,0.18000000000000005,0.12,0.08999999999999997,0.5074626865671642,0.30000000000000004,0.4925373134328358,0.63,0.4029850746268657,0.31000000000000005
100,90,267,0.0,0.29000000000000004,0.26,0.26,0.4776119402985075,0.64,0.4925373134328358,0.63,0.4925373134328358,0.64
100,90,268,0.010000000000000009,0.30000000000000004,0.29000000000000004,0.29000000000000004,0.4029850746268657,0.5900000000000001,0.417910447761194,0.33999999999999997,0.3731343283582089,0.33999999999999997
100,90,269,0.0,0.31999999999999995,0.29000000000000004,0.29000000000000004,0.417910447761194,0.6,0.417910447761194,0.6,0.4776119402985075,0.6
100,100,270,0.010000000000000009,0.26,0.19999999999999996,0.06000000000000005,0.4328358208955224,0.29000000000000004,0.4776119402985075,0.64,0.28358208955223885,0.31999999999999995
100,100,271,0.010000000000000009,0.37,0.37,0.37,0.5074626865671642,0.42000000000000004,0.4626865671641791,0.30000000000000004,0.3880597014925373,0.36
100,100,272,0.010000000000000009,0.31999999999999995,0.27,0.25,0.5223880597014925,0.6,0.4925373134328358,0.5900000000000001,0.5373134328358209,0.5800000000000001
100,100,273,0.0,0.35,0.35,0.35,0.4477611940298507,0.61,0.4477611940298507,0.61,0.5373134328358209,0.07999999999999996
100,100,274,0.0,0.17000000000000004,0.13,0.050000000000000044,0.4776119402985075,0.63,0.4477611940298507,0.33999999999999997,0.4776119402985075,0.36
100,100,275,0.0,0.27,0.26,0.26,0.4776119402985075,0.31000000000000005,0.4776119402985075,0.5900000000000001,0.5074626865671642,0.64
100,100,276,0.010000000000000009,0.09999999999999998,0.040000000000000036,0.040000000000000036,0.4925373134328358,0.65,0.417910447761194,0.36,0.3731343283582089,0.35
100,100,277,0.010000000000000009,0.09999999999999998,0.06999999999999995,0.06000000000000005,0.4925373134328358,0.62,0.5223880597014925,0.6,0.4925373134328358,0.61
100,100,278,0.0,0.050000000000000044,0.020000000000000018,0.020000000000000018,0.5074626865671642,0.29000000000000004,0.4477611940298507,0.35,0.3880597014925373,0.36
100,100,279,0.0,0.28,0.22999999999999998,0.040000000000000036,0.4925373134328358,0.06000000000000005,0.4626865671641791,0.61,0.5223880597014925,0.5900000000000001
100,100,280,0.0,0.07999999999999996,0.040000000000000036,0.040000000000000036,0.5522388059701493,0.30000000000000004,0.35820895522388063,0.5700000000000001,0.5223880597014925,0.30000000000000004
100,100,281,0.020000000000000018,0.13,0.07999999999999996,0.050000000000000044,0.5373134328358209,0.31000000000000005,0.4626865671641791,0.5800000000000001,0.417910447761194,0.31999999999999995
100,100,282,0.010000000000000009,0.18999999999999995,0.14,0.07999999999999996,0.5671641791044777,0.39,0.4925373134328358,0.29000000000000004,0.4925373134328358,0.27
100,100,283,0.010000000000000009,0.12,0.07999999999999996,0.020000000000000018,0.5223880597014925,0.6,0.4925373134328358,0.31999999999999995,0.4776119402985075,0.27
100,100,284,0.020000000000000018,0.31000000000000005,0.30000000000000004,0.29000000000000004,0.4776119402985075,0.31000000000000005,0.4776119402985075,0.64,0.3880597014925373,0.32999999999999996
100,100,285,0.010000000000000009,0.37,0.37,0.37,0.4029850746268657,0.6,0.4029850746268657,0.6,0.4328358208955224,0.33999999999999997
100,100,286,0.010000000000000009,0.35,0.36,0.36,0.31343283582089554,0.54,0.29850746268656714,0.5,0.4626865671641791,0.44999999999999996
100,100,287,0.010000000000000009,0.24,0.20999999999999996,0.20999999999999996,0.4328358208955224,0.5900000000000001,0.4477611940298507,0.56,0.5522388059701493,0.48
100,100,288,0.0,0.21999999999999997,0.13,0.09999999999999998,0.5074626865671642,0.35,0.4925373134328358,0.35,0.4626865671641791,0.29000000000000004
100,100,289,0.020000000000000018,0.19999999999999996,0.18999999999999995,0.06999999999999995,0.5074626865671642,0.31000000000000005,0.4776119402985075,0.31999999999999995,0.5074626865671642,0.38
100,100,290,0.010000000000000009,0.32999999999999996,0.32999999999999996,0.30000000000000004,0.4328358208955224,0.62,0.4477611940298507,0.63,0.5522388059701493,0.06000000000000005
100,100,291,0.010000000000000009,0.24,0.17000000000000004,0.050000000000000044,0.4626865671641791,0.62,0.4626865671641791,0.6,0.5074626865671642,0.28
100,100,292,0.030000000000000027,0.10999999999999999,0.07999999999999996,0.030000000000000027,0.4626865671641791,0.5900000000000001,0.4477611940298507,0.6,0.4776119402985075,0.33999999999999997
100,100,293,0.0,0.39,0.39,0.39,0.4776119402985075,0.28,0.4925373134328358,0.6,0.4925373134328358,0.21999999999999997
100,100,294,0.0,0.39,0.38,0.39,0.4477611940298507,0.63,0.4477611940298507,0.63,0.3731343283582089,0.30000000000000004
100,100,295,0.010000000000000009,0.22999999999999998,0.21999999999999997,0.21999999999999997,0.582089552238806,0.30000000000000004,0.4925373134328358,0.37,0.4477611940298507,0.6
100,100,296,0.020000000000000018,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.5522388059701493,0.20999999999999996,0.4925373134328358,0.26,0.4626865671641791,0.6
